,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Incomplete_Rides,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images,Booking_Date,Booking_Time,Booking_Month,Total_Revenue,Total_Bookings
10506,CNR7846010998,Success,CID356084,Prime Plus,Whitefield,Indiranagar,No,399,Cash,30,3.0,4.4,#NAME?,2024-07-27,22:32:00,7,11148671,20407
10507,CNR4120239587,Success,CID177697,Auto,Marathahalli,Hennur,No,2377,Cash,3,3.1,4.4,#NAME?,2024-07-02,14:29:00,7,11148671,20407
10508,CNR4377510578,Success,CID539536,Auto,Basavanagudi,Jayanagar,No,332,UPI,4,4.3,3.9,#NAME?,2024-07-23,14:23:00,7,11148671,20407
10509,CNR7061152526,Success,CID853214,Prime SUV,Nagarbhavi,Mysore Road,No,669,Cash,34,4.9,4.6,#NAME?,2024-07-26,08:17:00,7,11148671,20407
10510,CNR3001011714,Success,CID440482,Bike,Chamarajpet,Bellandur,No,371,UPI,35,3.9,3.2,#NAME?,2024-07-26,09:50:00,7,11148671,20407
10511,CNR5010675215,Success,CID525737,Bike,Shantinagar,JP Nagar,No,234,UPI,13,3.7,3.4,#NAME?,2024-07-15,14:06:00,7,11148671,20407
10512,CNR8717202067,Success,CID533261,Mini,Malleshwaram,Ulsoor,Yes,2347,Cash,37,3.2,3.1,#NAME?,2024-07-05,09:18:00,7,11148671,20407
10513,CNR2099516953,Canceled by Driver,CID999154,Prime Plus,Malleshwaram,Cox Town,,2594,,0,,,#NAME?,2024-07-07,00:44:00,7,11148671,20407
10514,CNR1478722479,Canceled by Driver,CID307729,Mini,Koramangala,Hebbal,,195,,0,,,#NAME?,2024-07-29,19:50:00,7,11148671,20407
10515,CNR5851858262,Success,CID568622,Prime SUV,Tumkur Road,Vijayanagar,No,771,Cash,19,4.1,4.6,#NAME?,2024-07-28,15:59:00,7,11148671,20407
10516,CNR1648029636,Success,CID526862,eBike,Kammanahalli,Kengeri,No,460,Cash,34,3.8,4.5,#NAME?,2024-07-25,00:03:00,7,11148671,20407
10517,CNR5511693115,Success,CID246127,eBike,Sahakar Nagar,Shantinagar,No,160,Cash,32,4.9,5.0,#NAME?,2024-07-16,04:10:00,7,11148671,20407
10518,CNR5674571210,Success,CID522396,Bike,Padmanabhanagar,Yelahanka,No,345,Cash,20,4.7,3.2,#NAME?,2024-07-23,12:03:00,7,11148671,20407
10519,CNR3935532453,Success,CID311617,Mini,Whitefield,RT Nagar,No,144,Cash,10,4.5,4.0,#NAME?,2024-07-18,21:57:00,7,11148671,20407
10520,CNR2392544707,Success,CID882457,Bike,Magadi Road,RT Nagar,No,169,UPI,5,3.8,3.5,#NAME?,2024-07-14,11:34:00,7,11148671,20407
10521,CNR2271463214,Success,CID599071,Prime Sedan,Majestic,MG Road,No,414,UPI,9,3.9,5.0,#NAME?,2024-07-28,21:56:00,7,11148671,20407
10522,CNR5118480718,Driver Not Found,CID338855,Prime Sedan,Hulimavu,Ulsoor,,101,,0,,,#NAME?,2024-07-05,14:57:00,7,11148671,20407
10523,CNR8602414822,Success,CID749991,Bike,Hebbal,Jayanagar,No,127,Cash,39,3.4,3.7,#NAME?,2024-07-20,18:54:00,7,11148671,20407
10524,CNR2157726983,Success,CID838467,Bike,Banashankari,Rajarajeshwari Nagar,No,137,UPI,40,4.4,3.3,#NAME?,2024-07-04,14:25:00,7,11148671,20407
10525,CNR7699321539,Success,CID285079,eBike,Padmanabhanagar,Kengeri,No,764,Cash,32,4.5,3.6,#NAME?,2024-07-27,14:26:00,7,11148671,20407
10526,CNR9895951697,Success,CID752433,Prime SUV,Frazer Town,Indiranagar,No,1687,UPI,26,3.5,3.0,#NAME?,2024-07-09,00:01:00,7,11148671,20407
10527,CNR4934474605,Success,CID153324,Prime Sedan,Devanahalli,Shivajinagar,No,124,Cash,20,4.1,4.3,#NAME?,2024-07-24,07:32:00,7,11148671,20407
10528,CNR4582644372,Success,CID766819,Mini,Nagarbhavi,Hebbal,No,270,UPI,9,3.4,3.8,#NAME?,2024-07-26,00:19:00,7,11148671,20407
10529,CNR2044546003,Canceled by Driver,CID935706,Prime Sedan,Shivajinagar,Bannerghatta Road,,1363,,0,,,#NAME?,2024-07-04,09:18:00,7,11148671,20407
10530,CNR4079882585,Canceled by Customer,CID112627,Mini,Magadi Road,Majestic,,215,,0,,,#NAME?,2024-07-26,16:59:00,7,11148671,20407
10531,CNR9713030837,Success,CID437480,Mini,Hebbal,Bannerghatta Road,No,741,Cash,34,4.3,4.8,#NAME?,2024-07-20,20:26:00,7,11148671,20407
10532,CNR9844146914,Driver Not Found,CID804009,Prime SUV,Hulimavu,Nagarbhavi,,367,,0,,,#NAME?,2024-07-27,01:12:00,7,11148671,20407
10533,CNR5460571675,Success,CID618095,Prime Plus,Hennur,Cox Town,Yes,240,Cash,36,3.3,3.8,#NAME?,2024-07-30,15:55:00,7,11148671,20407
10534,CNR4056547149,Driver Not Found,CID241088,Auto,Koramangala,Banashankari,,1417,,0,,,#NAME?,2024-07-24,14:36:00,7,11148671,20407
10535,CNR5861631112,Success,CID253091,Prime SUV,Hosur Road,Basavanagudi,No,379,Cash,18,4.6,4.0,#NAME?,2024-07-16,15:22:00,7,11148671,20407
10536,CNR3274428644,Canceled by Driver,CID614928,Prime SUV,Jayanagar,Richmond Town,,326,,0,,,#NAME?,2024-07-09,10:07:00,7,11148671,20407
10537,CNR5929260418,Success,CID542720,eBike,Yelahanka,Sarjapur Road,No,368,Cash,16,3.8,4.8,#NAME?,2024-07-23,17:57:00,7,11148671,20407
10538,CNR7946943575,Success,CID880059,Prime SUV,Basavanagudi,Frazer Town,No,1414,UPI,43,4.2,4.3,#NAME?,2024-07-13,00:00:00,7,11148671,20407
10539,CNR5671764644,Driver Not Found,CID160657,Prime Sedan,Electronic City,Richmond Town,,354,,0,,,#NAME?,2024-07-10,06:04:00,7,11148671,20407
10540,CNR5051759117,Success,CID261522,Mini,Jayanagar,Richmond Town,No,138,UPI,14,3.9,4.0,#NAME?,2024-07-23,00:28:00,7,11148671,20407
10541,CNR1324424152,Success,CID720191,Prime SUV,Electronic City,KR Puram,No,122,Credit Card,49,3.9,4.1,#NAME?,2024-07-05,02:39:00,7,11148671,20407
10542,CNR8750503827,Driver Not Found,CID967033,Prime Sedan,Hosur Road,Padmanabhanagar,,363,,0,,,#NAME?,2024-07-18,16:11:00,7,11148671,20407
10543,CNR7946462164,Canceled by Customer,CID380316,Prime Sedan,Padmanabhanagar,Devanahalli,,742,,0,,,#NAME?,2024-07-16,10:04:00,7,11148671,20407
10544,CNR3405639114,Driver Not Found,CID116839,Auto,Varthur,Majestic,,130,,0,,,#NAME?,2024-07-01,21:03:00,7,11148671,20407
10545,CNR6537665057,Canceled by Customer,CID627746,Prime Plus,RT Nagar,Hosur Road,,989,,0,,,#NAME?,2024-07-11,14:24:00,7,11148671,20407
10546,CNR8326737862,Success,CID840465,eBike,HSR Layout,Majestic,No,979,Cash,37,4.4,4.8,#NAME?,2024-07-05,08:58:00,7,11148671,20407
10547,CNR9970801459,Success,CID815134,Mini,Padmanabhanagar,Nagarbhavi,No,571,Cash,33,4.6,4.2,#NAME?,2024-07-28,20:33:00,7,11148671,20407
10548,CNR4074303974,Success,CID253631,Prime Sedan,Richmond Town,Cox Town,No,257,UPI,14,4.1,4.4,#NAME?,2024-07-14,11:20:00,7,11148671,20407
10549,CNR5886991233,Canceled by Driver,CID367261,Prime Plus,Vijayanagar,Vijayanagar,,348,,0,,,#NAME?,2024-07-22,04:41:00,7,11148671,20407
10550,CNR8824450001,Success,CID928075,Bike,Marathahalli,HSR Layout,No,211,Cash,47,4.5,3.7,#NAME?,2024-07-03,18:07:00,7,11148671,20407
10551,CNR5880891253,Canceled by Customer,CID478679,Bike,Frazer Town,Tumkur Road,,780,,0,,,#NAME?,2024-07-04,14:34:00,7,11148671,20407
10552,CNR3607133751,Success,CID354493,Prime Sedan,Chamarajpet,Kadugodi,No,496,Debit Card,1,3.3,3.8,#NAME?,2024-07-09,05:37:00,7,11148671,20407
10553,CNR2387810449,Driver Not Found,CID897391,Prime Plus,Electronic City,Electronic City,,731,,0,,,#NAME?,2024-07-04,09:48:00,7,11148671,20407
10554,CNR5028905981,Success,CID397913,Auto,Koramangala,RT Nagar,No,302,Cash,13,4.0,3.6,#NAME?,2024-07-18,20:19:00,7,11148671,20407
10555,CNR2982017931,Success,CID914929,eBike,Hebbal,JP Nagar,No,297,Cash,3,4.0,4.2,#NAME?,2024-07-24,22:41:00,7,11148671,20407
10556,CNR8221861944,Success,CID653475,Mini,Langford Town,Whitefield,No,407,UPI,40,4.1,4.2,#NAME?,2024-07-17,10:45:00,7,11148671,20407
10557,CNR1309001244,Success,CID113610,Prime Plus,Sahakar Nagar,Ulsoor,No,921,Cash,17,3.6,4.9,#NAME?,2024-07-24,20:26:00,7,11148671,20407
10558,CNR6993030378,Canceled by Driver,CID578349,Prime Plus,Yeshwanthpur,Chamarajpet,,1872,,0,,,#NAME?,2024-07-17,04:41:00,7,11148671,20407
10559,CNR1821101510,Success,CID898125,Bike,Nagarbhavi,Rajajinagar,No,264,UPI,19,3.6,4.5,#NAME?,2024-07-03,08:53:00,7,11148671,20407
10560,CNR4018176842,Success,CID354824,Bike,MG Road,Malleshwaram,No,542,Cash,21,3.4,5.0,#NAME?,2024-07-02,06:53:00,7,11148671,20407
10561,CNR4720040316,Canceled by Customer,CID161524,eBike,Mysore Road,Hulimavu,,599,,0,,,#NAME?,2024-07-20,09:02:00,7,11148671,20407
10562,CNR5210593343,Success,CID529358,Prime SUV,Majestic,JP Nagar,No,278,Credit Card,1,3.5,4.4,#NAME?,2024-07-16,02:48:00,7,11148671,20407
10563,CNR8339033992,Canceled by Driver,CID712261,Mini,Hennur,Magadi Road,,959,,0,,,#NAME?,2024-07-12,18:58:00,7,11148671,20407
10564,CNR1159682289,Success,CID247367,Mini,Magadi Road,Banashankari,No,315,Cash,17,4.5,4.7,#NAME?,2024-07-10,22:10:00,7,11148671,20407
10565,CNR8248748609,Driver Not Found,CID998673,Mini,Shantinagar,Frazer Town,,869,,0,,,#NAME?,2024-07-13,15:53:00,7,11148671,20407
10566,CNR2691528740,Success,CID824241,Prime SUV,Kengeri,Banashankari,No,655,UPI,43,4.9,3.6,#NAME?,2024-07-02,05:08:00,7,11148671,20407
10567,CNR8598174625,Driver Not Found,CID543739,Prime Plus,JP Nagar,Hennur,,112,,0,,,#NAME?,2024-07-25,06:29:00,7,11148671,20407
10568,CNR8315651360,Canceled by Customer,CID466807,Auto,Chamarajpet,Jayanagar,,116,,0,,,#NAME?,2024-07-19,03:53:00,7,11148671,20407
10569,CNR5162807371,Success,CID432260,Prime Sedan,Ulsoor,Shantinagar,No,392,Cash,48,4.5,4.0,#NAME?,2024-07-26,22:18:00,7,11148671,20407
10570,CNR8415084145,Driver Not Found,CID511695,Prime SUV,Vijayanagar,Jayanagar,,116,,0,,,#NAME?,2024-07-16,05:17:00,7,11148671,20407
10571,CNR7306486573,Success,CID301570,Prime Plus,Majestic,Nagarbhavi,No,170,Cash,9,3.7,3.6,#NAME?,2024-07-11,13:13:00,7,11148671,20407
10572,CNR8654107455,Success,CID857765,Mini,RT Nagar,Kammanahalli,No,340,UPI,36,4.2,4.6,#NAME?,2024-07-10,10:34:00,7,11148671,20407
10573,CNR3819557579,Canceled by Customer,CID483914,Prime SUV,Peenya,Vijayanagar,,252,,0,,,#NAME?,2024-07-01,06:36:00,7,11148671,20407
10574,CNR8279776422,Canceled by Driver,CID675674,Auto,Frazer Town,Kammanahalli,,319,,0,,,#NAME?,2024-07-12,08:17:00,7,11148671,20407
10575,CNR2400819336,Success,CID234852,Mini,Chickpet,Sarjapur Road,No,931,UPI,14,4.8,4.9,#NAME?,2024-07-05,00:54:00,7,11148671,20407
10576,CNR4482505232,Success,CID757905,Bike,Yelahanka,Devanahalli,No,229,Cash,31,3.3,3.8,#NAME?,2024-07-23,21:42:00,7,11148671,20407
10577,CNR8557572100,Success,CID918267,Bike,Bellandur,Majestic,No,199,UPI,46,4.3,4.2,#NAME?,2024-07-03,15:55:00,7,11148671,20407
10578,CNR6883644943,Canceled by Customer,CID875398,Bike,Bannerghatta Road,KR Puram,,106,,0,,,#NAME?,2024-07-28,01:10:00,7,11148671,20407
10579,CNR4480638757,Driver Not Found,CID343352,Prime Sedan,Devanahalli,Nagarbhavi,,331,,0,,,#NAME?,2024-07-11,10:52:00,7,11148671,20407
10580,CNR7462705533,Canceled by Driver,CID877124,Prime SUV,Rajajinagar,KR Puram,,2971,,0,,,#NAME?,2024-07-11,18:14:00,7,11148671,20407
10581,CNR9214764352,Success,CID782675,Mini,Majestic,Basavanagudi,No,496,UPI,12,3.2,4.5,#NAME?,2024-07-18,17:07:00,7,11148671,20407
10582,CNR5661448423,Driver Not Found,CID786581,Prime SUV,Marathahalli,Ramamurthy Nagar,,223,,0,,,#NAME?,2024-07-28,07:08:00,7,11148671,20407
10583,CNR6510208927,Success,CID263205,Bike,Yelahanka,RT Nagar,No,675,Cash,40,4.3,3.0,#NAME?,2024-07-25,00:06:00,7,11148671,20407
10584,CNR8959734432,Canceled by Driver,CID450073,Prime Plus,HSR Layout,Indiranagar,,1004,,0,,,#NAME?,2024-07-09,11:16:00,7,11148671,20407
10585,CNR3949194946,Driver Not Found,CID367670,Prime Plus,Cox Town,Rajajinagar,,142,,0,,,#NAME?,2024-07-15,19:04:00,7,11148671,20407
10586,CNR5880204642,Success,CID693873,Bike,HSR Layout,Ulsoor,No,428,Cash,15,4.6,3.4,#NAME?,2024-07-30,10:05:00,7,11148671,20407
10587,CNR1223137625,Success,CID678963,Bike,Koramangala,Chamarajpet,No,803,Debit Card,33,4.7,4.5,#NAME?,2024-07-07,02:03:00,7,11148671,20407
10588,CNR9582810851,Success,CID222114,Mini,Marathahalli,Tumkur Road,No,231,Credit Card,23,3.9,4.4,#NAME?,2024-07-22,08:07:00,7,11148671,20407
10589,CNR2770634960,Canceled by Driver,CID237134,eBike,Indiranagar,Kadugodi,,416,,0,,,#NAME?,2024-07-12,22:47:00,7,11148671,20407
10590,CNR1761538771,Success,CID145324,Bike,Hosur Road,Marathahalli,No,140,UPI,47,5.0,3.1,#NAME?,2024-07-05,01:56:00,7,11148671,20407
10591,CNR3340779324,Success,CID505045,Prime SUV,Hebbal,Vijayanagar,No,467,UPI,5,3.6,3.5,#NAME?,2024-07-28,08:18:00,7,11148671,20407
10592,CNR1725191122,Success,CID354724,Prime Sedan,BTM Layout,Chickpet,No,813,UPI,30,4.8,3.9,#NAME?,2024-07-25,22:40:00,7,11148671,20407
10593,CNR4623301490,Canceled by Customer,CID148236,Prime SUV,Bannerghatta Road,MG Road,,453,,0,,,#NAME?,2024-07-24,17:41:00,7,11148671,20407
10594,CNR4526803996,Success,CID134033,eBike,Banashankari,Rajajinagar,Yes,341,Cash,5,4.1,3.5,#NAME?,2024-07-07,16:26:00,7,11148671,20407
10595,CNR9180505755,Success,CID592658,Prime Plus,Varthur,Koramangala,No,417,Cash,26,3.2,3.6,#NAME?,2024-07-13,14:24:00,7,11148671,20407
10596,CNR9884688260,Success,CID852261,Prime Sedan,Devanahalli,Sarjapur Road,No,165,Cash,19,3.1,3.4,#NAME?,2024-07-02,20:52:00,7,11148671,20407
10597,CNR6074381039,Canceled by Customer,CID815298,Mini,Sahakar Nagar,KR Puram,,493,,0,,,#NAME?,2024-07-07,06:56:00,7,11148671,20407
10598,CNR5226376643,Success,CID933617,Prime SUV,Magadi Road,Hennur,No,254,Cash,6,4.9,3.1,#NAME?,2024-07-20,10:33:00,7,11148671,20407
10599,CNR8385492718,Success,CID430715,Mini,BTM Layout,Sahakar Nagar,No,488,UPI,48,3.2,4.0,#NAME?,2024-07-23,07:37:00,7,11148671,20407
10600,CNR3114544472,Success,CID523267,Bike,Tumkur Road,Kengeri,No,183,Cash,40,4.0,3.4,#NAME?,2024-07-22,17:22:00,7,11148671,20407
10601,CNR6710975905,Driver Not Found,CID297621,Prime Sedan,Tumkur Road,Shantinagar,,189,,0,,,#NAME?,2024-07-11,12:36:00,7,11148671,20407
10602,CNR8468456061,Success,CID772855,Prime SUV,HSR Layout,Shantinagar,No,457,UPI,39,3.6,4.1,#NAME?,2024-07-05,06:48:00,7,11148671,20407
10603,CNR2121848971,Success,CID269779,Prime Plus,KR Puram,Bannerghatta Road,No,296,Cash,1,3.9,4.8,#NAME?,2024-07-27,20:44:00,7,11148671,20407
10604,CNR2140944967,Success,CID849709,Prime Sedan,Kammanahalli,Banashankari,No,482,Cash,14,3.9,4.0,#NAME?,2024-07-24,05:15:00,7,11148671,20407
10605,CNR6155829849,Success,CID240276,Prime SUV,Electronic City,JP Nagar,No,492,UPI,19,4.5,4.5,#NAME?,2024-07-30,11:36:00,7,11148671,20407
10606,CNR3781433308,Success,CID704767,Bike,Kammanahalli,Hulimavu,No,453,Cash,21,3.1,4.4,#NAME?,2024-07-27,10:45:00,7,11148671,20407
10607,CNR6423706370,Canceled by Customer,CID971863,Prime Sedan,Varthur,RT Nagar,,102,,0,,,#NAME?,2024-07-02,13:39:00,7,11148671,20407
10608,CNR5391912649,Canceled by Customer,CID976664,Auto,Indiranagar,Ulsoor,,414,,0,,,#NAME?,2024-07-24,15:11:00,7,11148671,20407
10609,CNR6946335995,Driver Not Found,CID735935,eBike,Kadugodi,Ulsoor,,661,,0,,,#NAME?,2024-07-02,09:04:00,7,11148671,20407
10610,CNR8263023781,Canceled by Driver,CID429458,Auto,Mysore Road,Sarjapur Road,,125,,0,,,#NAME?,2024-07-29,15:52:00,7,11148671,20407
10611,CNR3743248409,Success,CID529952,Mini,Devanahalli,Shivajinagar,No,729,Cash,20,3.9,3.8,#NAME?,2024-07-03,09:29:00,7,11148671,20407
10612,CNR1776236998,Canceled by Driver,CID328300,Prime Sedan,Bannerghatta Road,Peenya,,183,,0,,,#NAME?,2024-07-30,06:37:00,7,11148671,20407
10613,CNR6892967523,Canceled by Driver,CID165488,Auto,Peenya,Hennur,,484,,0,,,#NAME?,2024-07-17,21:47:00,7,11148671,20407
10614,CNR2008394856,Success,CID751742,Mini,Richmond Town,Jayanagar,No,961,Cash,26,3.3,3.5,#NAME?,2024-07-11,12:54:00,7,11148671,20407
10615,CNR1995456346,Success,CID278721,Bike,Sahakar Nagar,Nagarbhavi,Yes,936,Cash,34,4.6,4.4,#NAME?,2024-07-14,12:32:00,7,11148671,20407
10616,CNR5891093886,Success,CID572551,Mini,Varthur,Devanahalli,No,147,UPI,33,3.5,4.6,#NAME?,2024-07-16,11:45:00,7,11148671,20407
10617,CNR5429444599,Success,CID308668,Bike,Richmond Town,Koramangala,No,829,Cash,9,4.2,4.7,#NAME?,2024-07-15,01:57:00,7,11148671,20407
10618,CNR6958707021,Driver Not Found,CID859399,Prime Sedan,Varthur,Kengeri,,176,,0,,,#NAME?,2024-07-17,17:56:00,7,11148671,20407
10619,CNR6232950822,Canceled by Driver,CID161908,Prime Plus,Sarjapur Road,Shantinagar,,747,,0,,,#NAME?,2024-07-30,22:59:00,7,11148671,20407
10620,CNR9125436257,Success,CID298378,Prime Sedan,JP Nagar,JP Nagar,No,147,UPI,35,3.1,3.5,#NAME?,2024-07-19,16:49:00,7,11148671,20407
10621,CNR9952995301,Canceled by Customer,CID945428,Prime SUV,Indiranagar,Rajarajeshwari Nagar,,103,,0,,,#NAME?,2024-07-27,06:42:00,7,11148671,20407
10622,CNR4597076171,Success,CID736687,Prime Sedan,Mysore Road,Hulimavu,No,284,Cash,21,4.8,3.4,#NAME?,2024-07-27,09:56:00,7,11148671,20407
10623,CNR9582943174,Success,CID812194,Mini,Cox Town,Malleshwaram,No,130,Cash,12,3.6,3.9,#NAME?,2024-07-23,07:46:00,7,11148671,20407
10624,CNR6133920943,Success,CID924932,Auto,Vijayanagar,RT Nagar,No,459,Cash,18,3.5,4.7,#NAME?,2024-07-11,04:01:00,7,11148671,20407
10625,CNR2019230222,Canceled by Driver,CID742104,Prime Sedan,Sahakar Nagar,Kengeri,,437,,0,,,#NAME?,2024-07-26,04:54:00,7,11148671,20407
10626,CNR2189297183,Success,CID753949,Mini,Peenya,Ramamurthy Nagar,No,915,Cash,12,3.2,4.7,#NAME?,2024-07-08,11:45:00,7,11148671,20407
10627,CNR2788309329,Success,CID487872,Auto,Padmanabhanagar,Kammanahalli,No,201,UPI,3,4.7,3.0,#NAME?,2024-07-12,07:13:00,7,11148671,20407
10628,CNR5377340120,Canceled by Driver,CID492057,Prime Plus,Frazer Town,Malleshwaram,,1370,,0,,,#NAME?,2024-07-20,13:52:00,7,11148671,20407
10629,CNR1270206348,Success,CID283710,Prime SUV,Hosur Road,Cox Town,No,344,Cash,9,4.5,3.5,#NAME?,2024-07-24,12:22:00,7,11148671,20407
10630,CNR9590342883,Canceled by Driver,CID740367,Auto,Mysore Road,HSR Layout,,312,,0,,,#NAME?,2024-07-05,20:50:00,7,11148671,20407
10631,CNR4701219615,Success,CID804635,Prime Sedan,Kadugodi,Chickpet,No,437,Cash,9,4.2,3.2,#NAME?,2024-07-03,09:58:00,7,11148671,20407
10632,CNR7811238759,Canceled by Driver,CID748581,Auto,Devanahalli,Sarjapur Road,,182,,0,,,#NAME?,2024-07-30,15:34:00,7,11148671,20407
10633,CNR1168213135,Canceled by Customer,CID468550,Prime SUV,Shivajinagar,Kadugodi,,501,,0,,,#NAME?,2024-07-29,04:23:00,7,11148671,20407
10634,CNR1002425933,Success,CID305239,Prime Sedan,Koramangala,Vijayanagar,No,978,Cash,17,3.9,3.6,#NAME?,2024-07-29,12:58:00,7,11148671,20407
10635,CNR6457422616,Success,CID640112,Prime SUV,Richmond Town,Chamarajpet,No,1291,UPI,28,4.0,4.7,#NAME?,2024-07-29,13:53:00,7,11148671,20407
10636,CNR8696181141,Success,CID681783,eBike,Vijayanagar,Chamarajpet,No,404,Cash,41,3.4,3.4,#NAME?,2024-07-18,02:12:00,7,11148671,20407
10637,CNR6576468368,Success,CID328205,Bike,Kengeri,Indiranagar,No,315,UPI,42,4.3,4.2,#NAME?,2024-07-12,08:01:00,7,11148671,20407
10638,CNR3256373898,Success,CID286572,Bike,Whitefield,HSR Layout,Yes,203,UPI,34,3.9,4.8,#NAME?,2024-07-15,07:31:00,7,11148671,20407
10639,CNR1219085257,Success,CID914789,Auto,Marathahalli,Bellandur,No,1489,Cash,1,4.5,3.9,#NAME?,2024-07-27,10:31:00,7,11148671,20407
10640,CNR8379714455,Canceled by Customer,CID400554,Prime Sedan,Hennur,Langford Town,,206,,0,,,#NAME?,2024-07-19,17:11:00,7,11148671,20407
10641,CNR9383857162,Success,CID287572,eBike,Yelahanka,Padmanabhanagar,No,329,Cash,24,4.0,4.3,#NAME?,2024-07-17,03:03:00,7,11148671,20407
10642,CNR3442543610,Canceled by Driver,CID797737,Mini,Whitefield,Shivajinagar,,650,,0,,,#NAME?,2024-07-14,16:41:00,7,11148671,20407
10643,CNR9858108206,Success,CID411998,Mini,Kadugodi,Malleshwaram,No,956,UPI,10,4.3,3.2,#NAME?,2024-07-11,23:35:00,7,11148671,20407
10644,CNR2932583900,Canceled by Customer,CID743759,Prime SUV,JP Nagar,Chickpet,,812,,0,,,#NAME?,2024-07-25,02:41:00,7,11148671,20407
10645,CNR5457969005,Success,CID597407,Bike,Chamarajpet,Richmond Town,No,2647,Cash,2,3.3,3.1,#NAME?,2024-07-12,10:44:00,7,11148671,20407
10646,CNR6459292636,Success,CID199266,eBike,Richmond Town,Ramamurthy Nagar,No,412,UPI,43,4.0,3.8,#NAME?,2024-07-26,16:15:00,7,11148671,20407
10647,CNR2744046702,Driver Not Found,CID946656,Prime SUV,JP Nagar,Majestic,,869,,0,,,#NAME?,2024-07-13,17:30:00,7,11148671,20407
10648,CNR4931937708,Success,CID712244,Prime Sedan,Yeshwanthpur,Yelahanka,Yes,1376,Cash,42,3.2,3.6,#NAME?,2024-07-30,16:24:00,7,11148671,20407
10649,CNR6974985262,Canceled by Driver,CID284626,Prime SUV,Indiranagar,Varthur,,208,,0,,,#NAME?,2024-07-17,03:31:00,7,11148671,20407
10650,CNR4842050759,Success,CID965997,eBike,Kammanahalli,Whitefield,No,192,UPI,47,4.5,3.8,#NAME?,2024-07-04,05:31:00,7,11148671,20407
10651,CNR3539975502,Success,CID689191,Bike,Mysore Road,Kammanahalli,No,866,Cash,6,3.4,3.4,#NAME?,2024-07-28,17:18:00,7,11148671,20407
10652,CNR4580649553,Success,CID697311,eBike,HSR Layout,Yeshwanthpur,No,120,Credit Card,47,4.5,4.6,#NAME?,2024-07-15,02:48:00,7,11148671,20407
10653,CNR8545917296,Success,CID738391,eBike,Bannerghatta Road,Banashankari,No,401,Cash,17,3.1,4.2,#NAME?,2024-07-13,15:04:00,7,11148671,20407
10654,CNR7880963894,Success,CID978854,Bike,Mysore Road,Majestic,No,280,UPI,45,4.2,3.3,#NAME?,2024-07-22,08:39:00,7,11148671,20407
10655,CNR5851560426,Success,CID341845,Bike,Peenya,Padmanabhanagar,No,300,Cash,29,4.1,3.2,#NAME?,2024-07-18,10:34:00,7,11148671,20407
10656,CNR3296944045,Success,CID687328,Mini,Magadi Road,Rajajinagar,Yes,747,Cash,18,4.1,3.5,#NAME?,2024-07-23,21:16:00,7,11148671,20407
10657,CNR3381500081,Success,CID415326,Prime Plus,Kengeri,Kadugodi,No,844,UPI,38,4.2,3.2,#NAME?,2024-07-03,00:30:00,7,11148671,20407
10658,CNR3504814556,Canceled by Customer,CID346258,eBike,Electronic City,Cox Town,,768,,0,,,#NAME?,2024-07-19,03:51:00,7,11148671,20407
10659,CNR4970567626,Canceled by Customer,CID802623,Prime Plus,Kadugodi,Sahakar Nagar,,191,,0,,,#NAME?,2024-07-07,09:04:00,7,11148671,20407
10660,CNR2469891787,Success,CID809632,Bike,Electronic City,Hosur Road,No,154,Cash,34,4.1,4.6,#NAME?,2024-07-25,21:18:00,7,11148671,20407
10661,CNR5066467496,Success,CID626813,Auto,Chickpet,Bannerghatta Road,No,1422,Credit Card,15,3.9,3.6,#NAME?,2024-07-02,00:33:00,7,11148671,20407
10662,CNR2078666797,Canceled by Customer,CID103035,Prime Sedan,Vijayanagar,MG Road,,282,,0,,,#NAME?,2024-07-13,20:59:00,7,11148671,20407
10663,CNR7635013316,Success,CID286239,Mini,Bellandur,Devanahalli,No,122,UPI,6,4.8,3.3,#NAME?,2024-07-22,15:06:00,7,11148671,20407
10664,CNR8490201066,Canceled by Driver,CID576402,Prime Sedan,Electronic City,Tumkur Road,,308,,0,,,#NAME?,2024-07-29,03:45:00,7,11148671,20407
10665,CNR3453856215,Success,CID666538,Auto,Langford Town,Devanahalli,No,361,Cash,18,3.4,4.5,#NAME?,2024-07-26,07:00:00,7,11148671,20407
10666,CNR7489725374,Canceled by Driver,CID901018,eBike,Chickpet,Kengeri,,134,,0,,,#NAME?,2024-07-12,06:15:00,7,11148671,20407
10667,CNR4951255828,Success,CID575746,Bike,Marathahalli,Basavanagudi,No,103,Credit Card,29,3.4,3.3,#NAME?,2024-07-30,03:51:00,7,11148671,20407
10668,CNR3804864450,Canceled by Customer,CID585148,Mini,Basavanagudi,Basavanagudi,,209,,0,,,#NAME?,2024-07-20,00:38:00,7,11148671,20407
10669,CNR6916636585,Success,CID532083,eBike,Koramangala,Padmanabhanagar,No,208,Cash,28,4.4,4.2,#NAME?,2024-07-10,13:07:00,7,11148671,20407
10670,CNR7081030721,Success,CID314107,Prime SUV,BTM Layout,Mysore Road,No,940,UPI,49,4.4,3.6,#NAME?,2024-07-19,15:45:00,7,11148671,20407
